보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
신방동196,1,,충청남도 천안시 동남구 신방동 1135,36.77635557,127.1304804,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동197,1,,충청남도 천안시 동남구 신방동 1123,36.77659652,127.1306229,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동198,1,,충청남도 천안시 동남구 신방동 2067,36.77649683,127.1305227,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동199,1,,충청남도 천안시 동남구 신방동 2068,36.77617111,127.1301117,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동200,1,,충청남도 천안시 동남구 신방동 1137,36.77631914,127.1300666,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동201,1,,충청남도 천안시 동남구 신방동 1156,36.77595145,127.1303473,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동202,1,,충청남도 천안시 동남구 신방동 1023,36.77892193,127.1295662,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동203,1,,충청남도 천안시 동남구 신방동 1004,36.77926059,127.129125,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동204,1,,충청남도 천안시 동남구 신방동 2056,36.77880249,127.1288071,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동205,1,,충청남도 천안시 동남구 신방동 1016,36.7794838,127.128704,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동206,1,,충청남도 천안시 동남구 신방동 1015,36.77963328,127.1287279,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동207,1,,충청남도 천안시 동남구 신방동 947,36.77958611,127.1291795,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동208,1,,충청남도 천안시 동남구 신방동 2049,36.77959061,127.1300474,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동209,1,,충청남도 천안시 동남구 신방동 952,36.77948944,127.1302327,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동210,1,,충청남도 천안시 동남구 신방동 953,36.77947041,127.1304237,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동211,1,,충청남도 천안시 동남구 신방동 955,36.7793991,127.1308553,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동212,1,,충청남도 천안시 동남구 신방동 959,36.77915047,127.1316784,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동213,1,,충청남도 천안시 동남구 신방동 960,36.77908161,127.131897,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동214,1,,충청남도 천안시 동남구 신방동 990,36.77875458,127.1317926,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동215,1,,충청남도 천안시 동남구 신방동 1003,36.77909482,127.1301708,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동216,1,,충청남도 천안시 동남구 신방동 1002,36.77906278,127.1303939,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동217,1,,충청남도 천안시 동남구 신방동 973,36.77869797,127.1312006,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동218,1,,충청남도 천안시 동남구 신방동 991,36.77879208,127.1316189,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동219,1,,충청남도 천안시 동남구 신방동 979,36.77835104,127.132218,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동220,1,,충청남도 천안시 동남구 신방동 966,36.77852033,127.1325683,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동221,1,,충청남도 천안시 동남구 신방동 970,36.77787311,127.132925,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동222,1,,충청남도 천안시 동남구 신방동 1577,36.77680197,127.1346726,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동223,1,,충청남도 천안시 동남구 신방동 1564,36.77711743,127.1351618,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동224,1,,충청남도 천안시 동남구 신방동 1572,36.77685435,127.1354404,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동225,1,,충청남도 천안시 동남구 신방동 1573,36.7768631,127.1356222,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동226,1,,충청남도 천안시 동남구 신방동 1574,36.77673791,127.1358485,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동227,1,,충청남도 천안시 동남구 신방동 2120,36.77625095,127.1378073,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동228,1,,충청남도 천안시 동남구 신방동 2119,36.77562853,127.1364787,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동229,1,,충청남도 천안시 동남구 신방동 1645,36.77491834,127.1390588,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동230,1,,충청남도 천안시 동남구 신방동 1625,36.77573095,127.1387329,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동231,1,,충청남도 천안시 동남구 신방동 1751,36.7742792,127.136809,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동232,1,,충청남도 천안시 동남구 신방동 1760,36.77431467,127.1365205,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동233,1,,충청남도 천안시 동남구 신방동 1758,36.7740284,127.1362991,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동234,1,,충청남도 천안시 동남구 신방동 1738,36.77469085,127.1363202,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동235,1,,충청남도 천안시 동남구 신방동 1730,36.77493847,127.1358741,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동236,1,,충청남도 천안시 동남구 신방동 2132,36.77526403,127.1360486,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동237,1,,충청남도 천안시 동남구 신방동 1730,36.77493847,127.1358741,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동238,1,,충청남도 천안시 동남구 신방동 1716,36.77550587,127.1355687,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동239,1,,충청남도 천안시 동남구 신방동 1710,36.77570959,127.1355877,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동240,1,,충청남도 천안시 동남구 신방동 1709,36.77530409,127.1351107,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동241,1,,충청남도 천안시 동남구 신방동 1697,36.77489025,127.1351489,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동242,1,,충청남도 천안시 동남구 신방동 2127,36.77519666,127.1349783,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동243,1,,충청남도 천안시 동남구 신방동 2130,36.77464655,127.1353184,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동244,1,,충청남도 천안시 동남구 신방동 1784,36.77299919,127.1380373,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동245,1,,충청남도 천안시 동남구 신방동 1788,36.77265481,127.1375466,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동246,1,,충청남도 천안시 동남구 신방동 1777,36.77291107,127.1373671,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동247,1,,충청남도 천안시 동남구 신방동 2137,36.77278945,127.1374126,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동248,1,,충청남도 천안시 동남구 신방동 1796,36.77268294,127.1366732,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동249,1,,충청남도 천안시 동남구 신방동 1799,36.77235274,127.1364678,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동250,1,,충청남도 천안시 동남구 신방동 2138,36.77234934,127.1369156,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동251,1,,충청남도 천안시 동남구 신방동 1796,36.77268294,127.1366732,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동252,1,,충청남도 천안시 동남구 신방동 1802,36.77241831,127.1363336,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동253,1,,충청남도 천안시 동남구 신방동 1813,36.77268817,127.1360441,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동254,1,,충청남도 천안시 동남구 신방동 2136,36.77303806,127.1362488,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동255,1,,충청남도 천안시 동남구 신방동 1883,36.77298851,127.134758,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동256,1,,충청남도 천안시 동남구 신방동 1883,36.77298851,127.1347786,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동257,1,,충청남도 천안시 동남구 신방동 1880,36.77338409,127.1343522,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동258,1,,충청남도 천안시 동남구 신방동 1844,36.77362129,127.1353445,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동259,1,,충청남도 천안시 동남구 신방동 1858,36.77362061,127.1346752,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동260,1,,충청남도 천안시 동남구 신방동 1851,36.77362265,127.1350525,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동261,1,,충청남도 천안시 동남구 신방동 1855,36.77404268,127.1351328,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동262,1,,충청남도 천안시 동남구 신방동 202-2,36.77743272,127.1397552,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동263,1,,충청남도 천안시 동남구 신방동 202-2,36.77743272,127.1397226,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동264,1,,충청남도 천안시 동남구 용곡동 554-30,36.7827019538,127.1435574606,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동265,1,,충청남도 천안시 동남구 신방동 200,36.77803421,127.1396598,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동266,1,,충청남도 천안시 동남구 신방동 200,36.77802624,127.1396598,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동267,1,,충청남도 천안시 동남구 신방동 201-4,36.77768381,127.1399061,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동268,1,,충청남도 천안시 동남구 신방동 196,36.77891529,127.1379035,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동269,1,,충청남도 천안시 동남구 신방동 207,36.77809139,127.1374238,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동270,1,,충청남도 천안시 동남구 신방동 208-2,36.77827408,127.1370199,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동271,1,,충청남도 천안시 동남구 신방동 202-1,36.77743876,127.1394522,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동272,1,,충청남도 천안시 동남구 신방동 204-1,36.77721528,127.1384003,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동273,1,,충청남도 천안시 동남구 신방동 206-2,36.77783885,127.1377688,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동274,1,,충청남도 천안시 동남구 신방동 206-2,36.77783885,127.1377688,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동275,1,,충청남도 천안시 동남구 신방동 216-4,36.77787117,127.1367804,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동276,1,,충청남도 천안시 동남구 신방동 216-3,36.77818228,127.1361339,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동277,1,,충청남도 천안시 동남구 신방동 357-2,36.77773531,127.1351557,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동278,1,,충청남도 천안시 동남구 신방동 357-3,36.77760696,127.1348438,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동279,1,,충청남도 천안시 동남구 신방동 364-6,36.77780639,127.1340527,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동280,1,,충청남도 천안시 동남구 신방동 319-1,36.77819443,127.133812,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동281,1,,충청남도 천안시 동남구 신방동 364-1,36.77830526,127.1343448,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동282,1,,충청남도 천안시 동남구 신방동 370-5,36.77859675,127.1331642,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동283,1,,충청남도 천안시 동남구 신방동 370-8,36.77878097,127.1331825,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동284,1,,충청남도 천안시 동남구 신방동 372-4,36.77909536,127.1327881,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동285,1,,충청남도 천안시 동남구 신방동 374,36.77961349,127.1321335,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동286,1,,충청남도 천안시 동남구 신방동 374,36.77966782,127.1321811,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동287,1,,충청남도 천안시 동남구 신방동 374,36.77966782,127.1321811,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동288,1,,충청남도 천안시 동남구 신방동 368-4,36.78010312,127.1316528,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
신방동289,1,,충청남도 천안시 동남구 신방동 376-1,36.78025494,127.1314574,,,041-521-4441,충청남도 천안시 동남구청 건설과,2024-07-31
